company,overall,work-balance,culture,career,benefit,senior-mangemnet,helpful-count,status,dates
amazon,4,3,5,5,3,4,0,Current Employee ,2017
amazon,4,5,3,5,5,2,0,Current Employee ,2017
amazon,3,2,3,5,4,4,0,Current Employee ,2017
amazon,3,3,3,2,3,2,0,Current Employee ,2017
amazon,5,3,4,4,3,3,0,Current Employee ,2017
amazon,5,5,5,5,5,5,1,Current Employee ,2017
amazon,4,2,5,5,2,5,0,Current Employee ,2017
amazon,5,3,5,5,3,4,0,Former Employee ,2017
amazon,5,5,5,5,5,5,0,Current Employee ,2017
amazon,3,2,5,2,4,2,0,Current Employee ,2017
amazon,5,4,4,5,4,4,0,Former Employee ,2017
amazon,5,2,5,5,4,5,0,Current Employee ,2017
amazon,5,2,5,5,4,5,0,Current Employee ,2017
amazon,1,1,1,1,3,1,2,Current Employee ,2017
amazon,2,2,4,1,4,1,0,Former Employee ,2017
amazon,3,3,4,2,4,3,1,Current Employee ,2017
amazon,4,3,3,4,4,3,3,Former Employee ,2017
amazon,4,3,3,4,5,3,0,Former Employee ,2017
amazon,1,3,3,3,3,1,0,Current Employee ,2017
amazon,4,3,4,4,4,4,0,Current Employee ,2017
amazon,5,5,5,5,5,5,0,Former Employee ,2017
amazon,3,3,2,3,4,3,1,Former Employee ,2017
amazon,5,5,5,3,3,1,0,Current Employee ,2017
amazon,5,3,5,4,4,5,0,Current Employee ,2017
amazon,5,3,4,4,5,4,0,Current Employee ,2017
amazon,4,5,5,4,3,4,0,Current Employee ,2017
amazon,4,4,5,4,4,4,0,Current Employee ,2017
amazon,1,1,3,2,4,2,0,Former Employee ,2017
amazon,2,2,2,2,2,3,0,Current Employee ,2017
amazon,4,3,4,5,4,5,3,Current Employee ,2017
amazon,5,5,5,5,5,5,1,Current Employee ,2017
amazon,3,2,4,4,3,3,0,Current Employee ,2017
amazon,5,4,5,5,5,5,0,Current Employee ,2017
amazon,1,1,3,2,4,2,0,Former Employee ,2017
amazon,4,3,5,3,3,4,0,Current Employee ,2017
amazon,4,4,3,4,4,3,0,Current Employee ,2017
amazon,5,4,5,5,5,4,0,Current Employee ,2017
amazon,5,2,5,5,3,4,0,Current Employee ,2017
amazon,5,3,5,5,5,5,0,Current Employee ,2017
amazon,5,5,5,5,4,5,0,Current Employee ,2017
amazon,4,4,4,5,5,4,0,Current Employee ,2017
amazon,5,5,3,3,4,5,0,Former Employee ,2017
amazon,1,1,1,1,1,1,0,Current Employee ,2017
amazon,1,1,1,1,1,1,0,Former Employee ,2017
amazon,5,4,5,5,5,5,2,Current Employee ,2017
amazon,4,4,5,5,5,4,0,Former Employee ,2017
amazon,4,5,5,5,5,4,0,Current Employee ,2017
amazon,5,2,5,5,5,3,0,Current Employee ,2017
amazon,1,3,1,2,1,2,0,Current Employee ,2017
amazon,4,3,4,2,2,1,0,Former Employee ,2017
amazon,4,1,4,3,3,4,0,Current Employee ,2017
amazon,3,2,4,3,2,4,1,Current Employee ,2017
amazon,3,3,3,3,3,3,0,Current Employee ,2017
amazon,5,5,5,3,5,5,0,Current Employee ,2017
amazon,5,4,5,3,4,3,0,Current Employee ,2017
amazon,4,3,5,5,5,5,0,Current Employee ,2017
amazon,4,3,5,5,5,5,0,Current Employee ,2017
amazon,3,1,2,2,2,1,1,Former Employee ,2017
amazon,3,4,4,4,4,4,0,Former Employee ,2017
amazon,5,5,5,3,3,4,0,Current Employee ,2017
amazon,5,3,4,4,4,4,0,Former Employee ,2017
amazon,1,1,1,1,1,5,0,Current Employee ,2017
amazon,4,3,4,3,4,3,2,Current Employee ,2017
amazon,4,4,4,3,4,4,0,Former Employee ,2017
amazon,4,4,5,4,3,5,0,Former Employee ,2017
amazon,5,3,4,5,5,4,0,Current Employee ,2017
amazon,2,1,1,3,2,1,1,Current Employee ,2017
amazon,5,5,5,4,4,5,1,Current Employee ,2017
amazon,4,3,5,4,5,3,0,Current Employee ,2017
amazon,4,3,4,5,3,4,0,Current Employee ,2017
amazon,4,2,5,2,2,1,0,Former Employee ,2017
amazon,4,3,2,3,3,2,0,Current Employee ,2017
amazon,3,1,5,3,5,5,0,Current Employee ,2017
amazon,5,4,2,5,5,4,0,Current Employee ,2017
amazon,1,2,1,3,5,1,1,Current Employee ,2017
amazon,3,1,2,3,4,1,0,Current Employee ,2017
amazon,5,2,3,5,5,3,0,Current Employee ,2017
amazon,5,3,4,4,4,3,0,Current Employee ,2017
amazon,4,2,4,2,3,2,2,Current Employee ,2017
amazon,4,1,4,3,4,4,0,Former Employee ,2017
amazon,4,5,4,4,4,4,0,Former Employee ,2017
amazon,4,3,3,4,3,3,0,Current Employee ,2017
amazon,4,2,3,3,3,3,0,Former Employee ,2017
amazon,5,4,5,5,5,5,0,Current Employee ,2017
amazon,5,5,5,4,5,5,0,Former Employee ,2017
amazon,4,5,5,5,4,5,0,Former Employee ,2017
amazon,3,3,4,3,3,2,0,Current Employee ,2017
amazon,5,4,4,4,4,4,0,Current Employee ,2017
amazon,1,1,1,2,3,1,3,Former Employee ,2017
amazon,4,3,4,4,5,3,0,Current Employee ,2017
amazon,5,4,5,5,4,5,0,Former Employee ,2017
amazon,4,4,4,4,4,4,0,Former Employee ,2017
amazon,3,1,5,3,3,1,0,Former Employee ,2017
amazon,5,4,4,5,5,4,3,Former Employee ,2017
amazon,5,5,5,5,5,5,0,Former Employee ,2017
amazon,5,3,3,5,4,3,2,Former Employee ,2017
amazon,4,3,3,5,4,3,0,Current Employee ,2017
amazon,4,2,5,4,3,3,0,Former Employee ,2017
amazon,4,4,4,4,3,5,1,Current Employee ,2017
amazon,5,5,5,5,5,5,0,Current Employee ,2017
amazon,5,4,4,4,4,3,0,Former Employee ,2017
amazon,2,1,1,1,1,1,1,Former Employee ,2017
amazon,2,1,2,1,3,1,0,Former Employee ,2017
amazon,4,3,5,2,3,5,0,Former Employee ,2017
amazon,4,4,4,4,4,4,0,Current Employee ,2017
amazon,4,2,3,4,4,4,1,Current Employee ,2017
amazon,4,4,5,5,5,5,0,Former Employee ,2017
amazon,2,3,1,4,1,2,0,Current Employee ,2017
amazon,2,3,1,4,1,2,0,Current Employee ,2017
amazon,4,5,5,3,4,4,0,Current Employee ,2017
amazon,3,2,2,4,3,2,0,Current Employee ,2017
amazon,5,5,3,3,3,3,2,Former Employee ,2017
amazon,5,3,5,5,5,3,0,Current Employee ,2017
amazon,5,4,5,5,4,4,0,Current Employee ,2017
amazon,3,3,4,4,2,3,1,Former Employee ,2018
amazon,3,3,4,4,5,3,0,Former Employee ,2017
amazon,5,4,5,4,4,5,0,Current Employee ,2017
amazon,4,2,3,4,4,4,2,Current Employee ,2017
amazon,4,3,5,4,3,4,0,Current Employee ,2017
amazon,5,3,5,4,5,4,0,Former Employee ,2017
amazon,5,3,4,5,4,5,0,Former Employee ,2017
amazon,4,4,5,4,4,5,0,Current Employee ,2017
amazon,3,1,4,4,3,3,1,Current Employee ,2017
amazon,3,2,3,3,3,2,0,Former Employee ,2017
amazon,3,2,3,3,3,2,0,Former Employee ,2017
amazon,1,1,1,1,3,1,2,Former Employee ,2017
amazon,5,5,5,5,5,5,0,Current Employee ,2017
amazon,2,2,4,2,4,1,1,Current Employee ,2017
amazon,4,4,5,4,3,4,0,Current Employee ,2017
amazon,2,1,2,2,4,2,5,Current Employee ,2017
amazon,5,4,5,5,5,4,0,Current Employee ,2017
amazon,3,1,2,4,2,3,0,Former Employee ,2017
amazon,4,3,3,5,3,2,4,Former Employee ,2016
amazon,5,3,4,4,3,2,7,Former Employee ,2016
amazon,4,2,4,1,3,3,0,Current Employee ,2017
amazon,4,3,5,3,4,3,0,Former Employee ,2017
amazon,5,3,5,5,5,5,0,Former Employee ,2017
amazon,4,5,5,5,4,4,0,Former Employee ,2017
amazon,4,5,3,3,4,2,0,Current Employee ,2017
amazon,3,1,1,4,4,4,0,Former Employee ,2017
amazon,3,3,3,3,3,3,0,Current Employee ,2017
amazon,5,4,4,5,5,3,0,Current Employee ,2017
amazon,4,3,4,5,3,5,3,Current Employee ,2016
amazon,4,2,5,3,4,2,0,Current Employee ,2017
amazon,4,4,4,4,3,4,0,Current Employee ,2017
amazon,3,1,1,4,4,4,0,Former Employee ,2017
amazon,5,5,5,5,2,5,0,Current Employee ,2017
amazon,5,3,5,3,3,3,0,Current Employee ,2017
amazon,4,4,3,5,4,3,0,Current Employee ,2017
amazon,3,4,4,3,3,4,2,Current Employee ,2017
amazon,3,3,2,3,2,1,0,Former Employee ,2017
amazon,5,3,5,4,5,4,0,Former Employee ,2017
amazon,5,4,4,5,4,4,0,Current Employee ,2017
amazon,5,4,4,4,4,4,0,Former Employee ,2017
amazon,5,4,5,4,3,5,0,Current Employee ,2017
amazon,1,1,1,1,3,1,9,Former Employee ,2017
amazon,4,4,4,5,4,4,0,Current Employee ,2017
amazon,1,1,1,1,5,2,4,Current Employee ,2017
amazon,5,4,5,4,4,5,1,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2017
amazon,4,3,4,2,4,3,0,Current Employee ,2017
amazon,3,4,4,4,4,4,1,Current Employee ,2017
amazon,1,1,1,5,1,1,0,Former Employee ,2017
amazon,4,3,4,5,4,3,0,Current Employee ,2016
amazon,3,1,2,1,1,5,1,Former Employee ,2017
amazon,5,5,5,5,5,5,1,Current Employee ,2016
amazon,3,1,4,3,3,4,9,Current Employee ,2016
amazon,4,3,3,4,5,3,1,Current Employee ,2016
amazon,5,4,4,5,4,5,0,Current Employee ,2016
amazon,5,4,5,5,3,5,0,Current Employee ,2016
amazon,5,2,5,5,4,4,0,Current Employee ,2016
amazon,4,3,5,5,5,4,0,Current Employee ,2016
amazon,3,3,2,3,3,3,0,Former Employee ,2017
amazon,3,3,4,4,1,3,0,Current Employee ,2017
amazon,5,3,5,5,5,5,0,Former Employee ,2016
amazon,4,3,1,1,3,2,0,Current Employee ,2016
amazon,5,4,5,5,5,4,0,Former Employee ,2016
amazon,5,2,4,2,5,4,0,Current Employee ,2016
amazon,2,3,3,3,4,3,0,Current Employee ,2017
amazon,3,1,3,4,3,2,0,Former Employee ,2017
amazon,3,2,4,3,3,3,0,Current Employee ,2017
amazon,2,2,3,2,4,3,0,Current Employee ,2017
amazon,3,3,4,3,4,3,0,Current Employee ,2017
amazon,5,4,4,3,5,5,0,Former Employee ,2016
amazon,5,4,5,5,5,5,0,Former Employee ,2016
amazon,2,3,3,3,2,4,1,Current Employee ,2017
amazon,3,2,4,3,2,2,0,Current Employee ,2017
amazon,5,3,5,5,5,2,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Former Employee ,2016
amazon,4,4,4,3,3,3,0,Former Employee ,2016
amazon,3,4,4,1,2,2,0,Former Employee ,2017
amazon,3,4,4,1,2,2,0,Former Employee ,2017
amazon,3,3,4,2,3,3,0,Current Employee ,2017
amazon,5,4,5,4,5,5,3,Current Employee ,2016
amazon,5,2,5,5,4,5,0,Former Employee ,2016
amazon,4,3,3,3,3,1,0,Former Employee ,2016
amazon,4,3,3,3,3,2,0,Current Employee ,2016
amazon,5,5,5,5,5,5,3,Current Employee ,2016
amazon,4,5,4,4,3,4,1,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,5,2,5,4,4,4,0,Former Employee ,2016
amazon,5,4,4,4,4,4,0,Former Employee ,2016
amazon,3,1,2,2,3,3,1,Current Employee ,2016
amazon,3,2,2,1,1,2,1,Current Employee ,2016
amazon,4,5,4,2,3,3,0,Former Employee ,2016
amazon,4,3,5,5,5,5,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,1,1,1,1,1,1,1,Former Employee ,2017
amazon,4,3,5,4,5,3,0,Former Employee ,2016
amazon,4,3,5,4,5,3,0,Former Employee ,2016
amazon,4,2,5,3,5,5,0,Current Employee ,2016
amazon,5,3,3,2,3,3,1,Current Employee ,2016
amazon,4,3,4,3,3,2,0,Former Employee ,2016
amazon,4,4,5,4,5,4,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,5,2,3,5,4,3,0,Current Employee ,2016
amazon,4,5,5,5,4,5,0,Former Employee ,2016
amazon,4,3,4,5,5,4,0,Current Employee ,2016
amazon,1,4,1,4,4,1,0,Current Employee ,2017
amazon,5,5,4,5,5,5,0,Former Employee ,2016
amazon,5,3,5,5,5,5,0,Current Employee ,2016
amazon,5,5,5,5,3,5,0,Former Employee ,2016
amazon,4,3,3,4,3,3,2,Current Employee ,2016
amazon,4,3,5,5,4,5,0,Current Employee ,2016
amazon,4,2,3,5,4,4,0,Current Employee ,2016
amazon,4,3,4,4,4,2,0,Former Employee ,2016
amazon,5,3,5,5,5,5,0,Current Employee ,2016
amazon,5,3,3,3,3,2,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,4,3,4,5,3,3,0,Current Employee ,2016
amazon,4,4,5,3,4,3,0,Former Employee ,2016
amazon,4,4,4,3,4,4,0,Former Employee ,2016
amazon,3,1,5,5,5,2,0,Current Employee ,2016
amazon,3,3,4,4,3,3,0,Current Employee ,2016
amazon,5,3,4,5,3,4,0,Current Employee ,2016
amazon,4,3,3,4,3,3,0,Current Employee ,2016
amazon,1,1,1,4,4,1,0,Current Employee ,2017
amazon,4,1,4,4,4,4,1,Current Employee ,2016
amazon,5,4,5,4,4,5,0,Former Employee ,2016
amazon,5,3,4,3,3,3,0,Current Employee ,2016
amazon,1,1,1,1,2,1,3,Current Employee ,2017
amazon,2,4,2,2,2,3,0,Former Employee ,2016
amazon,3,1,4,4,3,4,1,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,5,3,5,2,2,4,0,Current Employee ,2016
amazon,2,1,1,3,4,3,3,Current Employee ,2016
amazon,4,3,4,4,4,2,0,Former Employee ,2016
amazon,4,2,4,5,5,3,0,Former Employee ,2016
amazon,4,4,5,3,4,4,0,Current Employee ,2016
amazon,4,3,1,4,3,4,0,Former Employee ,2016
amazon,4,3,4,3,5,2,2,Former Employee ,2016
amazon,4,3,5,4,4,4,0,Former Employee ,2016
amazon,4,2,4,4,3,3,0,Current Employee ,2016
amazon,4,5,4,4,5,4,1,Current Employee ,2016
amazon,5,3,3,3,3,3,0,Current Employee ,2016
amazon,5,4,5,5,5,5,0,Current Employee ,2016
amazon,4,3,3,4,4,4,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,3,4,3,4,4,3,0,Current Employee ,2016
amazon,4,2,4,2,1,1,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,4,4,4,4,5,4,0,Former Employee ,2016
amazon,3,2,3,4,4,3,1,Current Employee ,2016
amazon,4,1,4,4,4,3,0,Current Employee ,2016
amazon,3,4,3,3,3,3,1,Former Employee ,2016
amazon,3,1,3,3,2,2,8,Former Employee ,2016
amazon,2,1,5,5,5,1,0,Former Employee ,2016
amazon,1,1,1,3,3,1,1,Former Employee ,2016
amazon,4,3,4,3,3,2,0,Former Employee ,2016
amazon,4,2,3,4,4,4,0,Current Employee ,2016
amazon,1,1,1,1,1,1,8,Former Employee ,2016
amazon,5,4,5,5,4,5,0,Current Employee ,2016
amazon,5,3,5,5,4,4,1,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,2,1,1,3,3,1,6,Current Employee ,2016
amazon,2,1,1,5,5,1,0,Former Employee ,2016
amazon,4,4,4,4,5,4,0,Current Employee ,2016
amazon,4,3,4,4,4,4,0,Former Employee ,2016
amazon,5,4,5,5,4,3,0,Current Employee ,2016
amazon,3,3,3,4,4,1,0,Current Employee ,2016
amazon,3,3,3,4,3,2,0,Current Employee ,2016
amazon,5,4,5,5,4,3,0,Current Employee ,2016
amazon,1,1,5,1,3,3,3,Current Employee ,2016
amazon,5,3,5,5,4,4,1,Current Employee ,2016
amazon,4,4,5,4,3,4,0,Current Employee ,2016
amazon,3,1,3,3,4,2,0,Former Employee ,2016
amazon,3,3,2,4,3,3,0,Former Employee ,2016
amazon,5,4,5,5,4,3,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,4,2,2,4,4,2,0,Former Employee ,2016
amazon,4,4,5,4,4,3,0,Former Employee ,2016
amazon,3,1,3,1,1,3,0,Former Employee ,2016
amazon,2,1,1,2,3,3,88,Current Employee ,2016
amazon,4,1,1,4,4,2,0,Current Employee ,2016
amazon,4,2,5,4,3,3,0,Former Employee ,2016
amazon,4,5,4,3,3,4,0,Current Employee ,2016
amazon,4,2,2,3,4,2,0,Current Employee ,2016
amazon,3,3,4,3,3,3,0,Former Employee ,2016
amazon,1,1,1,2,4,1,0,Current Employee ,2016
amazon,1,1,1,1,1,1,17,Current Employee ,2016
amazon,3,3,3,3,3,2,0,Current Employee ,2016
amazon,3,1,3,2,5,3,0,Current Employee ,2016
amazon,3,3,2,3,3,2,0,Former Employee ,2016
amazon,5,5,5,3,5,5,0,Current Employee ,2016
amazon,5,4,5,2,2,5,0,Former Employee ,2016
amazon,5,3,5,5,5,5,0,Current Employee ,2016
amazon,5,4,4,5,4,5,0,Current Employee ,2016
amazon,3,2,4,4,2,2,0,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,5,5,4,3,3,2,0,Former Employee ,2016
amazon,5,4,5,5,5,5,0,Current Employee ,2016
amazon,4,3,4,2,3,1,2,Current Employee ,2016
amazon,4,3,4,4,3,3,0,Former Employee ,2016
amazon,3,4,5,4,3,2,0,Current Employee ,2016
amazon,3,3,4,2,4,3,0,Current Employee ,2016
amazon,3,2,4,4,2,2,0,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,1,1,2,5,1,1,1,Current Employee ,2016
amazon,4,3,3,4,5,3,0,Current Employee ,2016
amazon,4,4,5,2,2,3,0,Former Employee ,2016
amazon,3,1,3,3,3,2,0,Current Employee ,2016
amazon,4,1,2,4,4,2,1,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,5,4,5,5,5,5,0,Current Employee ,2016
amazon,1,1,1,1,1,1,6,Former Employee ,2016
amazon,4,3,4,3,4,4,0,Former Employee ,2016
amazon,4,1,3,4,3,3,9,Current Employee ,2016
amazon,5,3,5,5,5,5,0,Current Employee ,2016
amazon,5,3,5,5,5,5,0,Current Employee ,2016
amazon,5,3,5,3,3,5,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,3,4,5,3,4,3,0,Former Employee ,2016
amazon,4,5,5,2,4,3,1,Current Employee ,2016
amazon,4,2,4,3,3,4,1,Former Employee ,2016
amazon,5,5,5,5,5,5,1,Former Employee ,2016
amazon,3,4,3,2,4,2,0,Former Employee ,2016
amazon,4,4,4,3,3,4,0,Current Employee ,2016
amazon,4,4,4,2,3,4,2,Current Employee ,2016
amazon,2,1,4,5,4,2,0,Former Employee ,2016
amazon,3,1,1,3,1,1,1,Former Employee ,2016
amazon,3,2,2,4,3,2,10,Current Employee ,2016
amazon,5,4,5,5,4,5,1,Current Employee ,2016
amazon,4,5,4,3,3,5,0,Former Employee ,2016
amazon,4,3,3,5,4,5,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,4,4,5,5,4,4,0,Current Employee ,2016
amazon,1,1,1,1,3,1,3,Former Employee ,2016
amazon,2,1,2,3,2,2,2,Former Employee ,2016
amazon,5,3,5,4,3,4,0,Former Employee ,2016
amazon,5,4,5,3,3,5,0,Former Employee ,2016
amazon,3,3,4,3,3,3,0,Former Employee ,2016
amazon,1,1,1,2,2,1,2,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,3,2,1,2,4,1,8,Current Employee ,2016
amazon,5,5,5,5,5,5,0,Former Employee ,2016
amazon,4,4,4,4,4,5,0,Current Employee ,2016
amazon,3,4,1,3,2,2,0,Current Employee ,2016
amazon,5,3,4,4,4,4,0,Current Employee ,2016
amazon,5,3,5,4,4,4,1,Former Employee ,2016
amazon,3,4,3,2,3,3,0,Former Employee ,2016
amazon,5,3,4,4,4,4,0,Current Employee ,2016
amazon,2,1,1,3,4,1,1,Former Employee ,2016
amazon,4,4,5,4,2,3,0,Former Employee ,2016
amazon,5,4,5,5,4,5,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,4,5,4,4,4,5,0,Former Employee ,2016
amazon,3,4,5,4,4,2,0,Current Employee ,2016
amazon,4,4,4,4,4,4,1,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Former Employee ,2016
amazon,1,1,1,1,2,1,5,Current Employee ,2016
amazon,4,2,4,4,4,4,0,Former Employee ,2016
amazon,3,3,4,3,1,4,0,Former Employee ,2016
amazon,4,2,4,5,5,4,1,Current Employee ,2016
amazon,5,4,5,5,4,2,0,Current Employee ,2016
amazon,5,4,4,4,4,4,0,Former Employee ,2016
amazon,5,4,5,5,5,5,0,Current Employee ,2016
amazon,5,5,5,5,5,3,0,Current Employee ,2016
amazon,5,4,5,5,4,5,0,Former Employee ,2016
amazon,4,2,4,5,4,3,0,Former Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,5,4,5,5,5,4,2,Current Employee ,2016
amazon,4,4,4,3,3,3,0,Current Employee ,2016
amazon,5,2,2,3,3,3,0,Former Employee ,2016
amazon,5,4,3,5,5,3,0,Former Employee ,2016
amazon,5,5,5,5,5,5,0,Current Employee ,2016
amazon,4,5,5,4,3,4,0,Current Employee ,2016
amazon,4,3,5,4,4,3,0,Former Employee ,2016
amazon,1,1,1,1,5,1,2,Current Employee ,2016
amazon,5,3,5,5,4,3,0,Current Employee ,2016
amazon,4,3,5,4,3,4,0,Former Employee ,2016
amazon,4,3,5,5,4,4,0,Current Employee ,2016
amazon,4,3,5,5,4,4,0,Current Employee ,2016
amazon,4,3,5,4,3,4,1,Current Employee ,2016
amazon,5,3,4,5,4,4,0,Current Employee ,2016
amazon,5,4,5,4,4,4,0,Former Employee ,2016
amazon,4,5,5,5,3,4,0,Current Employee ,2016
amazon,4,2,5,4,3,4,0,Former Employee ,2016
amazon,4,4,4,4,3,3,0,Former Employee ,2016
amazon,4,5,4,5,5,4,0,Current Employee ,2016
amazon,1,1,1,1,2,1,2,Former Employee ,2016
amazon,4,4,3,5,3,4,0,Current Employee ,2016
amazon,4,2,4,3,3,3,0,Former Employee ,2016
amazon,3,1,4,3,2,4,0,Former Employee ,2016
amazon,1,1,1,1,1,1,1,Former Employee ,2016
amazon,4,3,5,5,5,5,0,Current Employee ,2016
amazon,4,3,4,5,2,3,0,Former Employee ,2016
amazon,4,3,3,2,3,3,0,Current Employee ,2016
amazon,3,2,2,3,4,2,0,Former Employee ,2016
amazon,5,3,4,5,5,4,0,Current Employee ,2016
amazon,4,5,4,3,5,3,0,Current Employee ,2016
amazon,4,2,5,3,3,3,0,Current Employee ,2016
amazon,4,3,4,4,4,4,0,Current Employee ,2016
amazon,2,1,1,2,2,1,5,Former Employee ,2016
amazon,5,4,5,4,5,5,0,Former Employee ,2016
amazon,3,3,4,3,4,4,0,Current Employee ,2016
amazon,5,1,4,5,5,5,0,Current Employee ,2016
amazon,2,1,1,2,2,1,3,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Former Employee ,2016
amazon,4,4,4,4,4,4,0,Former Employee ,2016
amazon,3,3,2,5,3,3,0,Current Employee ,2016
amazon,1,2,1,1,3,1,2,Former Employee ,2016
amazon,4,3,4,5,2,2,4,Current Employee ,2016
amazon,5,3,5,4,4,5,0,Current Employee ,2016
amazon,5,4,4,3,5,2,1,Current Employee ,2016
amazon,5,5,5,5,5,4,0,Current Employee ,2016
amazon,4,3,4,4,4,4,2,Former Employee ,2016
amazon,5,4,5,4,4,4,1,Current Employee ,2016
amazon,5,4,4,4,4,4,1,Former Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,4,5,5,5,3,5,0,Former Employee ,2016
amazon,3,4,4,3,2,3,0,Current Employee ,2016
amazon,3,5,1,5,5,1,0,Former Employee ,2016
amazon,5,3,4,4,5,4,0,Current Employee ,2016
amazon,1,2,3,1,2,1,1,Current Employee ,2016
amazon,4,5,5,3,4,4,0,Current Employee ,2016
amazon,3,2,2,5,2,1,0,Former Employee ,2016
amazon,3,3,4,3,4,2,0,Former Employee ,2016
amazon,5,5,4,5,4,5,0,Current Employee ,2016
amazon,4,2,5,4,5,4,0,Current Employee ,2016
amazon,2,1,4,1,3,3,0,Current Employee ,2016
amazon,4,2,3,4,2,5,0,Current Employee ,2016
amazon,5,4,4,5,5,4,0,Current Employee ,2016
amazon,2,2,1,4,3,1,0,Former Employee ,2016
amazon,5,4,4,4,4,4,0,Former Employee ,2016
amazon,2,2,5,1,4,1,0,Former Employee ,2016
amazon,3,4,2,4,3,3,1,Former Employee ,2016
amazon,5,5,5,4,4,5,0,Current Employee ,2016
amazon,1,1,1,1,1,1,3,Current Employee ,2016
amazon,1,1,1,1,1,1,3,Current Employee ,2016
amazon,4,3,4,4,4,3,0,Former Employee ,2016
amazon,4,2,4,5,4,4,0,Former Employee ,2016
amazon,2,1,3,3,2,1,1,Former Employee ,2016
amazon,1,1,1,1,1,1,0,Current Employee ,2016
amazon,5,4,5,5,4,4,2,Former Employee ,2016
amazon,4,4,5,4,4,1,0,Current Employee ,2016
amazon,1,1,1,3,4,1,1,Former Employee ,2016
amazon,1,1,1,3,1,1,5,Former Employee ,2016
amazon,4,4,5,5,3,5,1,Former Employee ,2016
amazon,5,3,5,5,4,3,0,Current Employee ,2016
amazon,5,4,5,5,5,5,0,Current Employee ,2016
amazon,4,3,5,3,2,5,0,Current Employee ,2016
amazon,3,1,4,5,4,1,0,Current Employee ,2016
amazon,5,3,4,5,5,4,0,Current Employee ,2016
amazon,2,1,3,2,3,2,1,Former Employee ,2016
amazon,2,1,3,2,3,2,1,Former Employee ,2016
amazon,2,1,2,1,1,1,0,Current Employee ,2016
amazon,4,4,3,4,3,3,0,Former Employee ,2016
amazon,4,2,5,5,5,4,0,Current Employee ,2016
amazon,4,3,5,5,4,4,0,Former Employee ,2016
amazon,4,5,5,3,4,4,0,Former Employee ,2016
amazon,4,2,3,3,3,3,0,Current Employee ,2016
amazon,3,1,4,3,4,3,0,Current Employee ,2016
amazon,4,2,4,3,3,3,0,Current Employee ,2016
amazon,3,1,2,3,3,4,1,Former Employee ,2016
amazon,4,3,3,4,3,4,0,Former Employee ,2016
amazon,3,1,4,3,3,2,1,Current Employee ,2016
amazon,5,4,4,5,5,4,1,Current Employee ,2016
amazon,4,3,3,4,4,3,0,Former Employee ,2016
amazon,5,4,5,5,4,5,0,Former Employee ,2016
amazon,4,4,4,4,4,4,0,Former Employee ,2016
amazon,4,3,5,3,4,5,0,Former Employee ,2016
amazon,5,2,5,5,5,5,0,Current Employee ,2016
amazon,2,3,3,2,2,3,0,Current Employee ,2016
amazon,1,1,1,1,1,1,1,Former Employee ,2016
amazon,4,2,4,4,4,4,0,Current Employee ,2016
amazon,5,2,4,4,5,3,0,Current Employee ,2016
amazon,5,2,5,5,5,5,0,Current Employee ,2016
amazon,4,3,5,4,3,5,0,Former Employee ,2016
amazon,5,3,4,5,3,3,0,Current Employee ,2016
amazon,4,2,4,4,3,3,0,Former Employee ,2016
amazon,4,1,3,4,3,3,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
amazon,4,4,4,4,4,4,0,Current Employee ,2016
